2022-01-24 12:45:21,2022-01-24 12:45:21,,동양사학과,36,동양사학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,동양화과,37,동양화과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,디자인과,38,디자인과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,디자인학부,39,디자인학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,물리·천문학부,40,물리·천문학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,물리교육과,41,물리교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,미술학과,42,미술학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,미학과,43,미학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,바이오시스템·소재학부,44,바이오시스템·소재학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,바이오시스템공학과,45,바이오시스템공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,법과대학,46,법과대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,법학과,47,법학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,법학전문대학원,48,법학전문대학원,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,보건대학원,49,보건대학원,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,보건학과,50,보건학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,분자의학 및 바이오제약학과,51,분자의학 및 바이오제약학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,불어교육과,52,불어교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,불어불문학과,53,불어불문학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,사범대학,54,사범대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,사회교육과,55,사회교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,사회복지학과,56,사회복지학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,사회학과,57,사회학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,산림과학부,58,산림과학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,산업공학과,59,산업공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,생명과학부,60,생명과학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,생물교육과,61,생물교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,생태조경·지역시스템공학부,62,생태조경·지역시스템공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,생활과학대학,63,생활과학대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,서양사학과,64,서양사학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,서양화과,65,서양화과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,서어서문학과,66,서어서문학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,성악과,67,성악과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,소비자아동학부,68,소비자아동학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,소비자학과,69,소비자학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수리과학부,70,수리과학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수리정보과학과,71,수리정보과학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수의예과,72,수의예과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수의학과,73,수의학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,수학교육과,74,수학교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,식물생산과학부,75,식물생산과학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,식품·동물생명공학부,76,식품·동물생명공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,식품영양학과,77,식품영양학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,심리학과,78,심리학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,아동가족학과,79,아동가족학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,아시아언어문명학부,80,아시아언어문명학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,약학대학,81,약학대학,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,언론정보학과,82,언론정보학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,언어학과,83,언어학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,에너지시스템공학부,84,에너지시스템공학부,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,에너지자원공학과,85,에너지자원공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,역사교육과,86,역사교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,영어교육과,87,영어교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,영어영문학과,88,영어영문학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,외국어교육과,89,외국어교육과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,원자핵공학과,90,원자핵공학과,5,
2022-01-24 12:45:21,2022-01-24 12:45:21,,윤리교육과,91,윤리교육과,5,
